127.0.0.1 - - [21/Apr/2019:11:17:42 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:43 +0530] "GET /CollFrontend/ HTTP/1.1" 200 9734
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:43 +0530] "GET /CollFrontend/js//MyAngular.js HTTP/1.1" 200 2204
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/user//UserController.js HTTP/1.1" 200 3594
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/blog//BlogController.js HTTP/1.1" 200 1059
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/services/BlogService.js HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/services/JobService.js HTTP/1.1" 200 351
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/services/FriendService.js HTTP/1.1" 200 836
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/blog//BlogOperationController.js HTTP/1.1" 200 4630
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/chat//ChatController.js HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/friend//FriendController.js HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/services//ChatService.js HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/notification//NotificationController.js HTTP/1.1" 200 828
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/services//NotificationService.js HTTP/1.1" 200 434
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/js//stompjs//stomp.js HTTP/1.1" 200 10998
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/js//sockjs//sock.js HTTP/1.1" 200 75186
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /CollFrontend/jobs//JobController.js HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:17:54 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:18:02 +0530] "GET /CollFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:18:08 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:18:17 +0530] "GET /CollFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2019:11:18:19 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:21 +0530] "GET /CollFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:22 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:22 +0530] "GET /CollFrontend/main.html HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:23 +0530] "GET /CollMiddleware/getAllNotification HTTP/1.1" 500 6741
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:47 +0530] "GET /CollFrontend/blog/Blogs.html HTTP/1.1" 200 654
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:48 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:48 +0530] "GET /CollFrontend/jobs/AllJobs.html HTTP/1.1" 200 773
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:48 +0530] "GET /CollMiddleware/getAllJobs HTTP/1.1" 401 6669
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:48 +0530] "GET /CollFrontend/user/Login.html HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:50 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:50 +0530] "GET /CollFrontend/blog/BlogDetails.html HTTP/1.1" 200 2667
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:50 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:50 +0530] "GET /CollMiddleware/getBlog?blogId=32 HTTP/1.1" 200 1523
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:51 +0530] "GET /CollMiddleware/getimage?email=a@gmail.com HTTP/1.1" 200 52547
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:52 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:53 +0530] "GET /CollMiddleware/getBlog?blogId=28 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:53 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [21/Apr/2019:12:39:53 +0530] "GET /CollMiddleware/getimage?email=dsrivastava65@gmail.com HTTP/1.1" 200 38653
