127.0.0.1 - - [16/Apr/2019:12:31:28 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/ HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/user//UserController.js HTTP/1.1" 200 3594
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/blog//BlogController.js HTTP/1.1" 200 1059
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/js//MyAngular.js HTTP/1.1" 200 2204
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/services/BlogService.js HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/services/JobService.js HTTP/1.1" 200 351
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/services/FriendService.js HTTP/1.1" 200 836
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/jobs//JobController.js HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/blog//BlogOperationController.js HTTP/1.1" 200 4630
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/friend//FriendController.js HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/services//ChatService.js HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/js//sockjs//sock.js HTTP/1.1" 200 75186
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/chat//ChatController.js HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET /CollFrontend/js//stompjs//stomp.js HTTP/1.1" 200 10998
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:00 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:01 +0530] "GET /CollFrontend/main.html HTTP/1.1" 200 174
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:01 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:15 +0530] "GET /CollFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:15 +0530] "GET /CollFrontend/js//MyAngular.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/user//UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/blog//BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/services/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/blog//BlogOperationController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/friend//FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/jobs//JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/chat//ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/js//sockjs//sock.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/js//stompjs//stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/services//ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /CollFrontend/main.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:16 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:18 +0530] "GET /CollFrontend/user/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:28 +0530] "POST /CollMiddleware/login HTTP/1.1" 200 141
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:28 +0530] "GET /CollFrontend/user/UserHome.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:28 +0530] "GET /CollMiddleware/getimage?email=d@gmail.com HTTP/1.1" 200 7373
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:47 +0530] "GET /CollFrontend/friend/SuggestedUsers.html HTTP/1.1" 200 808
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:47 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:47 +0530] "GET /CollMiddleware/suggestedUsers HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:47 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:48 +0530] "GET /CollMiddleware/getimage?email=dsrivastava65@gmail.com HTTP/1.1" 200 38653
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:48 +0530] "GET /CollMiddleware/getimage?email=divyanshu@gmail.com HTTP/1.1" 200 4714
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:50 +0530] "GET /CollFrontend/friend/PendingRequests.html HTTP/1.1" 200 1066
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:50 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:50 +0530] "GET /CollMiddleware/pendingRequests HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:51 +0530] "GET /CollFrontend/friend/FriendList.html HTTP/1.1" 200 554
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:32:52 +0530] "GET /CollMiddleware/listOfFriends HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:02 +0530] "GET /CollFrontend/chat/Chat.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:02 +0530] "GET /CollMiddleware/chatmodule/info HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:02 +0530] "GET /CollMiddleware/chatmodule/090/0txyslm3/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:13 +0530] "GET /CollFrontend/user/Login.html HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:23 +0530] "POST /CollMiddleware/login HTTP/1.1" 200 144
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:23 +0530] "GET /CollFrontend/user/UserHome.html HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:23 +0530] "GET /CollMiddleware/getimage?email=a@gmail.com HTTP/1.1" 200 52547
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:27 +0530] "GET /CollFrontend/chat/Chat.html HTTP/1.1" 200 2384
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:28 +0530] "GET /CollMiddleware/chatmodule/info HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:28 +0530] "GET /CollMiddleware/chatmodule/779/tmp1bomk/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:56 +0530] "GET /CollFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:56 +0530] "GET /CollFrontend/js//MyAngular.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/user//UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/blog//BlogOperationController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/blog//BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/services/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/jobs//JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/chat//ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/services//ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/js//sockjs//sock.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/friend//FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/js//stompjs//stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:57 +0530] "GET /CollFrontend/chat/Chat.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:58 +0530] "POST /CollMiddleware/login HTTP/1.1" 200 141
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:58 +0530] "GET /CollMiddleware/getimage?email=d@gmail.com HTTP/1.1" 200 7373
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:58 +0530] "GET /CollMiddleware/chatmodule/info HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:33:58 +0530] "GET /CollMiddleware/chatmodule/844/wcneik8o/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:40:58 +0530] "GET /CollFrontend/user/Logout.html HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:01 +0530] "GET /CollFrontend/blog/AddBlog.html HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:02 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:03 +0530] "GET /CollFrontend/blog/Blogs.html HTTP/1.1" 200 645
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:03 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:04 +0530] "GET /CollFrontend/blog/MyBlogs.html HTTP/1.1" 200 846
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:04 +0530] "GET /CollMiddleware/getBlog?blogId=undefined HTTP/1.1" 400 1127
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:04 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:04 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:04 +0530] "GET /CollMiddleware/getMyBlogs HTTP/1.1" 200 2864
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:06 +0530] "GET /CollFrontend/blog/BlogDetails.html HTTP/1.1" 200 2754
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:06 +0530] "GET /CollMiddleware/getBlog?blogId=32 HTTP/1.1" 200 1523
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:06 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:06 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:09 +0530] "GET /CollMiddleware/getBlogComments?blogId=32 HTTP/1.1" 200 932
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:09 +0530] "GET /CollMiddleware/getBlogComments?blogId=32 HTTP/1.1" 200 932
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:15 +0530] "PUT /CollMiddleware/deleteBlogComment HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:41:17 +0530] "GET /CollMiddleware/getBlogComments?blogId=32 HTTP/1.1" 200 809
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:54 +0530] "GET /CollFrontend/jobs/AllJobs.html HTTP/1.1" 200 773
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:54 +0530] "GET /CollMiddleware/getAllJobs HTTP/1.1" 200 472
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:55 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:56 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:57 +0530] "GET /CollMiddleware/getBlog?blogId=undefined HTTP/1.1" 400 1127
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:57 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:57 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:57 +0530] "GET /CollMiddleware/getMyBlogs HTTP/1.1" 200 2864
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:59 +0530] "GET /CollFrontend/friend/SuggestedUsers.html HTTP/1.1" 200 808
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:59 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:59 +0530] "GET /CollMiddleware/suggestedUsers HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:44:59 +0530] "GET /CollMiddleware/getimage?email=divyanshu@gmail.com HTTP/1.1" 200 4714
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:00 +0530] "GET /CollMiddleware/getimage?email=kbc@gmail.com HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:00 +0530] "GET /CollFrontend/friend/PendingRequests.html HTTP/1.1" 200 1066
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:01 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:01 +0530] "GET /CollMiddleware/pendingRequests HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:01 +0530] "GET /CollFrontend/friend/FriendList.html HTTP/1.1" 200 554
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:02 +0530] "GET /CollMiddleware/listOfFriends HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:03 +0530] "GET /CollFrontend/AboutUs.htm HTTP/1.1" 404 1102
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:08 +0530] "GET /CollFrontend/user/test.html HTTP/1.1" 200 59
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:09 +0530] "GET /CollMiddleware/getimage?email=a@gmail.com HTTP/1.1" 200 52547
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:27 +0530] "GET /CollFrontend/user/Profile.html HTTP/1.1" 200 7555
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:45:28 +0530] "GET /CollMiddleware/getimage?email=a@gmail.com HTTP/1.1" 200 52547
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:20 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:21 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:22 +0530] "GET /CollMiddleware/getBlog?blogId=undefined HTTP/1.1" 400 1127
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:22 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:22 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:23 +0530] "GET /CollMiddleware/getMyBlogs HTTP/1.1" 200 2864
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:31 +0530] "GET /CollMiddleware/getBlog?blogId=34 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:31 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:31 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:33 +0530] "GET /CollMiddleware/getBlogComments?blogId=34 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:35 +0530] "POST /CollMiddleware/addBlogComment?blogId=34 HTTP/1.1" 200 127
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:35 +0530] "GET /CollMiddleware/getBlogComments?blogId=34 HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:38 +0530] "PUT /CollMiddleware/deleteBlogComment HTTP/1.1" 200 127
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:39 +0530] "GET /CollMiddleware/getBlogComments?blogId=34 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:48 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:49 +0530] "GET /CollMiddleware/getBlog?blogId=32 HTTP/1.1" 200 1523
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:49 +0530] "GET /CollMiddleware/blogsApproved HTTP/1.1" 200 3276
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:48:49 +0530] "GET /CollMiddleware/blogsPending HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:51:20 +0530] "GET /CollFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:51:20 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [16/Apr/2019:12:51:20 +0530] "POST /CollMiddleware/login HTTP/1.1" 200 144
